,Grain,STEP_0_ROD_1,STEP_0_ROD_2,STEP_0_ROD_3,STEP_1_ROD_1,STEP_1_ROD_2,STEP_1_ROD_3,STEP_2_ROD_1,STEP_2_ROD_2,STEP_2_ROD_3,STEP_3_ROD_1,STEP_3_ROD_2,STEP_3_ROD_3,STEP_4_ROD_1,STEP_4_ROD_2,STEP_4_ROD_3,STEP_5_ROD_1,STEP_5_ROD_2,STEP_5_ROD_3,STEP_6_ROD_1,STEP_6_ROD_2,STEP_6_ROD_3,STEP_7_ROD_1,STEP_7_ROD_2,STEP_7_ROD_3,STEP_8_ROD_1,STEP_8_ROD_2,STEP_8_ROD_3,STEP_9_ROD_1,STEP_9_ROD_2,STEP_9_ROD_3,STEP_10_ROD_1,STEP_10_ROD_2,STEP_10_ROD_3,STEP_11_ROD_1,STEP_11_ROD_2,STEP_11_ROD_3,STEP_12_ROD_1,STEP_12_ROD_2,STEP_12_ROD_3,STEP_13_ROD_1,STEP_13_ROD_2,STEP_13_ROD_3,STEP_14_ROD_1,STEP_14_ROD_2,STEP_14_ROD_3,STEP_15_ROD_1,STEP_15_ROD_2,STEP_15_ROD_3,STEP_16_ROD_1,STEP_16_ROD_2,STEP_16_ROD_3,STEP_17_ROD_1,STEP_17_ROD_2,STEP_17_ROD_3,STEP_18_ROD_1,STEP_18_ROD_2,STEP_18_ROD_3,STEP_19_ROD_1,STEP_19_ROD_2,STEP_19_ROD_3,STEP_20_ROD_1,STEP_20_ROD_2,STEP_20_ROD_3,STEP_21_ROD_1,STEP_21_ROD_2,STEP_21_ROD_3,STEP_22_ROD_1,STEP_22_ROD_2,STEP_22_ROD_3,STEP_23_ROD_1,STEP_23_ROD_2,STEP_23_ROD_3,STEP_24_ROD_1,STEP_24_ROD_2,STEP_24_ROD_3,STEP_25_ROD_1,STEP_25_ROD_2,STEP_25_ROD_3,STEP_26_ROD_1,STEP_26_ROD_2,STEP_26_ROD_3
356,357,-0.285278200000,0.528317500000,-0.708840400000,-0.285326495080,0.528243024505,-0.708896071181,-0.286217486869,0.527809239449,-0.709370533400,-0.286529583761,0.527639965087,-0.709522324757,-0.286841041979,0.527452249473,-0.709669011918,-0.287149359364,0.527252390237,-0.709812036555,-0.287454220863,0.527044050496,-0.709951965446,-0.288337462626,0.526374266277,-0.710347993904,-0.288627932217,0.526147716023,-0.710477720560,-0.288914482167,0.525918092569,-0.710604897527,-0.289197043021,0.525685768504,-0.710729526480,-0.289475585903,0.525451131553,-0.710851655468,-0.290277266593,0.524731932673,-0.711197930731,-0.290540581528,0.524491329439,-0.711311478789,-0.290800183882,0.524249821402,-0.711423014793,-0.291056122479,0.524007513630,-0.711532591447,-0.291308513998,0.523764584496,-0.711640319829,-0.292036948878,0.523032618035,-0.711949645137,-0.292276599147,0.522788875884,-0.712051542503,-0.292513216343,0.522545266467,-0.712152121260,-0.292746910056,0.522301848451,-0.712251495875,-0.292977785390,0.522058682675,-0.712349743870,-0.293205945037,0.521815884491,-0.712446977401,-0.293431486846,0.521573516296,-0.712543294191,-0.293654521357,0.521331647399,-0.712638794957,-0.293875147145,0.521090355487,-0.712733576590,-0.294093448605,0.520849686624,-0.712827705900
357,358,-1.846582000000,0.453552600000,0.442196300000,-1.846431441099,0.453611674604,0.442226075287,-1.845287851539,0.453478885819,0.440624477874,-1.844931732269,0.453401667125,0.440029641031,-1.844603602670,0.453307167779,0.439420627714,-1.844303923029,0.453201078418,0.438809413181,-1.844032698551,0.453085610781,0.438199526207,-1.843457401906,0.452684704599,0.436395423397,-1.843291011305,0.452545268078,0.435796847683,-1.843150304725,0.452400703025,0.435201260551,-1.843034765093,0.452251754961,0.434608643431,-1.842943786385,0.452099090783,0.434019048981,-1.842880340695,0.451621495742,0.432278398119,-1.842880479017,0.451460281630,0.431701196799,-1.842902718835,0.451297393589,0.431127147300,-1.842945935424,0.451133180839,0.430556277050,-1.843009412149,0.450967956250,0.429988616505,-1.843366668969,0.450471181303,0.428315297848,-1.843501927316,0.450305616657,0.427760722779,-1.843654415147,0.450140238665,0.427209443852,-1.843822899511,0.449975204514,0.426661534362,-1.844006918915,0.449810686872,0.426116974593,-1.844205917264,0.449646796550,0.425575791103,-1.844419151137,0.449483677765,0.425037969815,-1.844646421492,0.449321465620,0.424503506483,-1.844886956220,0.449160228953,0.423972390860,-1.845140675908,0.449000079648,0.423444612952
358,359,-1.393523000000,1.284627000000,0.664748200000,-1.393415107546,1.284974886827,0.664984997906,-1.391849747426,1.286136595530,0.665440791343,-1.391280561209,1.286513302791,0.665596463015,-1.390699751885,1.286893297933,0.665758436807,-1.390115057835,1.287278751393,0.665922841191,-1.389529821040,1.287669586514,0.666086814439,-1.387785642149,1.288866419655,0.666539357300,-1.387205133541,1.289267390058,0.666686965407,-1.386626477694,1.289669130310,0.666828940959,-1.386049705301,1.290071491924,0.666965017627,-1.385474880089,1.290473852471,0.667094995172,-1.383773830580,1.291677419109,0.667426850401,-1.383209307287,1.292078186033,0.667532248027,-1.382648244250,1.292478509864,0.667631566502,-1.382090471281,1.292878242497,0.667724916368,-1.381536514605,1.293277715394,0.667812422518,-1.379911612509,1.294471621327,0.668023347274,-1.379374058583,1.294869127642,0.668088783626,-1.378840985152,1.295266229402,0.668148939325,-1.378312571771,1.295662965255,0.668203895453,-1.377788891858,1.296059276356,0.668253753628,-1.377270047231,1.296455181952,0.668298650774,-1.376756021562,1.296850789883,0.668338674018,-1.376247093525,1.297246216113,0.668373954596,-1.375743252236,1.297641275495,0.668404613153,-1.375244469453,1.298036146590,0.668430742203
359,360,-2.781315000000,-0.326915000000,0.258829800000,-2.780927808718,-0.327262166769,0.258490648754,-2.779331683970,-0.328597237426,0.256267008830,-2.778892014275,-0.328995355920,0.255497925174,-2.778519980972,-0.329383606445,0.254722482102,-2.778195123859,-0.329775167922,0.253944801150,-2.777907927322,-0.330174817365,0.253165292006,-2.777308027131,-0.331472739807,0.250806266583,-2.777137251593,-0.331916879715,0.250018585756,-2.776994369897,-0.332373893390,0.249228978417,-2.776877437068,-0.332843701847,0.248437668375,-2.776785134206,-0.333326099628,0.247644955869,-2.776692095669,-0.334875072466,0.245260891192,-2.776681169648,-0.335401959485,0.244466635138,-2.776689367814,-0.335939672461,0.243672658536,-2.776715211546,-0.336487635060,0.242879281844,-2.776757636754,-0.337045288389,0.242086815266,-2.777004667985,-0.338791402245,0.239723335677,-2.777099368534,-0.339380589046,0.238937776980,-2.777205743700,-0.339977029403,0.238154528067,-2.777322644854,-0.340580076223,0.237373853400,-2.777449021736,-0.341189164898,0.236596017087,-2.777583791533,-0.341803768403,0.235821287751,-2.777726116044,-0.342423367697,0.235049895338,-2.777875208166,-0.343047505735,0.234282081829,-2.778030105172,-0.343675689283,0.233518087583,-2.778190323242,-0.344307493656,0.232758078776
360,361,1.017006000000,-0.431930700000,1.047115000000,1.016803646778,-0.431980131247,1.047360234075,1.018301518241,-0.433249959287,1.050496945728,1.018884882434,-0.433718450909,1.051586540351,1.019491235253,-0.434207513626,1.052693275413,1.020105966736,-0.434707963922,1.053814859794,1.020724937030,-0.435215837714,1.054949978881,1.022584049770,-0.436771089347,1.058452113424,1.023207394052,-0.437291187784,1.059628876693,1.023832134724,-0.437813885654,1.060814596232,1.024457736279,-0.438338175008,1.062007976735,1.025084550366,-0.438863609754,1.063208851317,1.026966536598,-0.440444589216,1.066861598819,1.027596636044,-0.440971237010,1.068084826834,1.028227856927,-0.441498781855,1.069313346413,1.028860432296,-0.442026733227,1.070547164958,1.029494086532,-0.442554952317,1.071785717531,1.031399814441,-0.444139002079,1.075545889421,1.032037360577,-0.444666264101,1.076804509345,1.032676058635,-0.445193791115,1.078067982472,1.033315619506,-0.445721232240,1.079336189377,1.033955701938,-0.446248601200,1.080609226602,1.034596817561,-0.446775878437,1.081887133692,1.035238934577,-0.447303106576,1.083169779613,1.035881853855,-0.447830296096,1.084457087993,1.036525760237,-0.448357548978,1.085749056611,1.037170609174,-0.448884918524,1.087045216508
361,362,4.191248000000,1.784825000000,-0.141659800000,4.190573371301,1.784696839063,-0.142034213026,4.192207428973,1.786114759447,-0.143941662919,4.193000059377,1.786692576629,-0.144591512932,4.193864127851,1.787304587600,-0.145245668535,4.194745874267,1.787930291676,-0.145901213516,4.195626644412,1.788562345228,-0.146557248254,4.198181208234,1.790471158505,-0.148529011949,4.199024573978,1.791108520107,-0.149187260971,4.199859776513,1.791746920731,-0.149846368490,4.200687711198,1.792386288530,-0.150506530219,4.201509750275,1.793026474844,-0.151167947626,4.203947467414,1.794957014789,-0.153167040069,4.204760000486,1.795602521173,-0.153835771758,4.205573002198,1.796250084095,-0.154506700535,4.206387197989,1.796899720447,-0.155179976245,4.207203449946,1.797551657632,-0.155855750592,4.209684533228,1.799528369279,-0.157907327896,4.210517175414,1.800190226359,-0.158594541403,4.211355726959,1.800855293109,-0.159284850248,4.212200450589,1.801523395597,-0.159978336131,4.213051877180,1.802194554442,-0.160675097778,4.213910635855,1.802869034383,-0.161375241794,4.214777073855,1.803546786469,-0.162078831449,4.215651874333,1.804228134295,-0.162785951684,4.216535366010,1.804913046168,-0.163496645196,4.217428094765,1.805601690596,-0.164210994609
362,363,-0.468063800000,4.877106000000,-18.233150000000,-0.472076017032,4.881238889933,-18.220531462349,-0.496578012621,4.911545642208,-18.167914469030,-0.504978425854,4.921821436271,-18.151743032632,-0.513465297317,4.931941377040,-18.136010477504,-0.521995506231,4.941879391981,-18.120389710599,-0.530553790233,4.951659795744,-18.104813898120,-0.556470264076,4.980187106867,-18.058719311655,-0.565116040880,4.989625595327,-18.043531498784,-0.573777922992,4.998982792130,-18.028400356555,-0.582457170432,5.008274714930,-18.013350396491,-0.591153694130,5.017508262460,-17.998384375576,-0.617441025713,5.044786593631,-17.954037902230,-0.626207787778,5.053837553741,-17.939391291054,-0.634987056623,5.062829742004,-17.924772507554,-0.643779964555,5.071770111562,-17.910193142256,-0.652586026698,5.080658929230,-17.895646943058,-0.679157456294,5.106868438647,-17.852061037532,-0.688014241447,5.115554484941,-17.837602113225,-0.696878193956,5.124174257854,-17.823116567478,-0.705750462136,5.132733472596,-17.808619169169,-0.714630641839,5.141231462240,-17.794105981751,-0.723518136178,5.149667399002,-17.779574614469,-0.732412385887,5.158040446210,-17.765021878555,-0.741312803285,5.166349611615,-17.750445349849,-0.750218637938,5.174593817995,-17.735841654876,-0.759129295789,5.182771784842,-17.721209265379
363,364,1.429729000000,-1.491984000000,-2.294292000000,1.430606535829,-1.492789996073,-2.295477348425,1.433527893453,-1.496062787010,-2.300026429667,1.434540584731,-1.497202249218,-2.301585963800,1.435603396330,-1.498374478912,-2.303176280735,1.436710634677,-1.499567751731,-2.304789756153,1.437856248417,-1.500774675353,-2.306421691890,1.441574238205,-1.504464634629,-2.311442022456,1.442848374583,-1.505706314217,-2.313134603255,1.444152792929,-1.506955882178,-2.314840769958,1.445487609966,-1.508214061897,-2.316560834358,1.446852424985,-1.509481096601,-2.318294725497,1.451196491199,-1.513361196848,-2.323609638977,1.452676117814,-1.514667728439,-2.325399258642,1.454182878019,-1.515984120466,-2.327201632809,1.455716412707,-1.517310360730,-2.329017000253,1.457275965767,-1.518646583664,-2.330844925798,1.462165686863,-1.522736647336,-2.336429156719,1.463822916448,-1.524112871295,-2.338306780540,1.465502920031,-1.525498700459,-2.340195996871,1.467205253953,-1.526894181503,-2.342096916870,1.468929469867,-1.528299183500,-2.344009440815,1.470675200534,-1.529713814222,-2.345933405828,1.472441722959,-1.531137864320,-2.347868905464,1.474228634338,-1.532571437027,-2.349815792564,1.476035673981,-1.534014465741,-2.351774068677,1.477862170468,-1.535466879766,-2.353743628677
364,365,-0.094560570000,0.214923300000,0.556000300000,-0.094587101040,0.214969000702,0.555982052374,-0.094839178568,0.214827789504,0.556217482386,-0.094936000765,0.214761028951,0.556316974731,-0.095038875678,0.214690423980,0.556422279195,-0.095144976518,0.214620079185,0.556529265186,-0.095253407752,0.214551261778,0.556636292460,-0.095596740018,0.214359210980,0.556947651066,-0.095713816093,0.214295947864,0.557050197386,-0.095833433901,0.214233810925,0.557151100527,-0.095955547978,0.214172645630,0.557250408807,-0.096080162489,0.214112290183,0.557348145282,-0.096474850756,0.213936272614,0.557628053932,-0.096609061570,0.213877490493,0.557719979208,-0.096745824839,0.213818935738,0.557810362322,-0.096885045044,0.213760537804,0.557899242472,-0.097026684195,0.213702222341,0.557986647608,-0.097470980676,0.213528233007,0.558236542670,-0.097621391316,0.213469893237,0.558318521814,-0.097774009813,0.213411553521,0.558399131470,-0.097928705369,0.213353205431,0.558478365939,-0.098085403315,0.213294846778,0.558556278967,-0.098243997392,0.213236499087,0.558632863187,-0.098404423423,0.213178179300,0.558708134681,-0.098566588377,0.213119911329,0.558782120714,-0.098730405790,0.213061705215,0.558854820980,-0.098895784973,0.213003622963,0.558926259536
365,366,-1.426460000000,3.463411000000,-2.025294000000,-1.425895348193,3.463487191259,-2.023967710976,-1.426895438031,3.471725963420,-2.022438866352,-1.427320388880,3.474832020981,-2.022257867922,-1.427808770639,3.478105522989,-2.022252765234,-1.428351671217,3.481505424175,-2.022372276162,-1.428934974480,3.485007082659,-2.022586928698,-1.430778928604,3.495947421815,-2.023675250937,-1.431378488106,3.499601776674,-2.024056389813,-1.431964913598,3.503259569415,-2.024452591423,-1.432532792438,3.506906830000,-2.024852304809,-1.433077607370,3.510532437519,-2.025246458430,-1.434447621331,3.521045791013,-2.026247568638,-1.434859944847,3.524489427004,-2.026544368063,-1.435234728413,3.527876441587,-2.026808336945,-1.435569300763,3.531200392321,-2.027034817687,-1.435862550639,3.534456980338,-2.027221262885,-1.436370969158,3.543569454958,-2.027393813637,-1.436488528420,3.546520291965,-2.027397841505,-1.436563396497,3.549392000933,-2.027355391579,-1.436594816490,3.552182340646,-2.027266201650,-1.436582936741,3.554890685139,-2.027129893494,-1.436527982458,3.557515542523,-2.026945839646,-1.436430112992,3.560056486816,-2.026714605667,-1.436289920757,3.562512896521,-2.026436430717,-1.436108030787,3.564884754795,-2.026111794560,-1.435885611805,3.567172948284,-2.025741702499
366,367,-3.463561000000,0.714039800000,-0.002267881000,-3.461969078473,0.713567592792,-0.003288396282,-3.457889069517,0.712721895617,-0.008682431824,-3.456681505940,0.712499555698,-0.010466375920,-3.455553339573,0.712291003517,-0.012229659767,-3.454490289841,0.712085577834,-0.013975129798,-3.453485908667,0.711880095867,-0.015704185347,-3.450875092022,0.711245469398,-0.020752887254,-3.450047964571,0.711031291920,-0.022418199519,-3.449260776063,0.710814282911,-0.024066636571,-3.448510711743,0.710594539934,-0.025698172283,-3.447794959785,0.710372105370,-0.027312638950,-3.445897187656,0.709684228042,-0.032000989829,-3.445291050984,0.709452837415,-0.033545132473,-3.444709761694,0.709219352475,-0.035070921876,-3.444151755152,0.708984025557,-0.036578371702,-3.443615528306,0.708746963910,-0.038067406294,-3.442164216573,0.708023291445,-0.042369738050,-3.441696556781,0.707780935742,-0.043784614549,-3.441244413628,0.707537340940,-0.045180556309,-3.440806763060,0.707292761228,-0.046557650006,-3.440382590202,0.707047297112,-0.047915887598,-3.439970815825,0.706801083227,-0.049255244903,-3.439570771082,0.706554216828,-0.050575726296,-3.439181581318,0.706306825600,-0.051877338811,-3.438802497037,0.706059003824,-0.053160071507,-3.438432764489,0.705810857916,-0.054423950856
367,368,-0.768828400000,-1.569309000000,0.916367400000,-0.768672921823,-1.568966200389,0.916321760936,-0.770722490047,-1.569485096483,0.917906797015,-0.771459001198,-1.569659668393,0.918457503237,-0.772181327796,-1.569792138536,0.918990591670,-0.772873769049,-1.569874333823,0.919499847949,-0.773532126543,-1.569905774804,0.919983924265,-0.775214594409,-1.569586066358,0.921221578686,-0.775744509205,-1.569432854268,0.921609324565,-0.776244699556,-1.569237573477,0.921973679391,-0.776716275655,-1.569001290586,0.922315738450,-0.777160590302,-1.568726076780,0.922636646046,-0.778278198787,-1.567595393682,0.923438852802,-0.778627807790,-1.567184652008,0.923687820839,-0.778955879650,-1.566743565862,0.923920157002,-0.779263077916,-1.566273175783,0.924136628726,-0.779550180040,-1.565774778058,0.924337959442,-0.780249011826,-1.564055717253,0.924827481922,-0.780464277740,-1.563457877101,0.924977372107,-0.780663031026,-1.562837393338,0.925115592142,-0.780845634268,-1.562194516540,0.925242751677,-0.781012519312,-1.561530522345,0.925359454458,-0.781164217813,-1.560845721671,0.925466287974,-0.781301190802,-1.560141105329,0.925563839204,-0.781423918566,-1.559417153951,0.925652707736,-0.781532890073,-1.558674794026,0.925733446020,-0.781628551719,-1.557914662062,0.925806643598
368,369,-0.377286200000,0.659062200000,-0.298592100000,-0.377414461583,0.659225436847,-0.298566028958,-0.378116182732,0.660112391237,-0.298481720561,-0.378362200565,0.660406525336,-0.298455758879,-0.378615485295,0.660703985518,-0.298432915209,-0.378872487987,0.661006032416,-0.298413803557,-0.379131933621,0.661312696237,-0.298398822117,-0.379924245653,0.662264499643,-0.298390607432,-0.380188665840,0.662583499152,-0.298391394747,-0.380454405059,0.662905178045,-0.298395756365,-0.380721171886,0.663229173700,-0.298403497044,-0.380988785905,0.663555212106,-0.298414409831,-0.381796696057,0.664549349996,-0.298472433384,-0.382065643555,0.664881379621,-0.298493959389,-0.382334995377,0.665214985998,-0.298517938827,-0.382604561310,0.665550029698,-0.298544222584,-0.382874224482,0.665886447030,-0.298572710668,-0.383682778537,0.666908080148,-0.298676658288,-0.383951532024,0.667249184743,-0.298712874212,-0.384220088389,0.667591579281,-0.298750916077,-0.384488313102,0.667935194501,-0.298790725772,-0.384756110852,0.668279979438,-0.298832205201,-0.385023433286,0.668625922889,-0.298875316785,-0.385290234275,0.668972976321,-0.298919967596,-0.385556443847,0.669321136192,-0.298966115317,-0.385822043487,0.669670350109,-0.299013715699,-0.386086972897,0.670020579059,-0.299062692292
369,370,-2.514466000000,-0.593496600000,-5.067749000000,-2.510334723850,-0.591675370964,-5.061841867193,-2.487373651553,-0.582160877326,-5.024497630273,-2.480121470640,-0.579194113426,-5.012555438452,-2.473199597901,-0.576394991753,-5.001118998290,-2.466532651390,-0.573729707417,-4.990106185843,-2.460077523687,-0.571177539013,-4.979460931237,-2.442090883034,-0.564286209362,-4.950028397353,-2.436273610779,-0.562080726805,-4.940543087136,-2.430600950112,-0.559953457397,-4.931322883135,-2.425064296385,-0.557900862953,-4.922354368008,-2.419656494786,-0.555919525419,-4.913624674716,-2.404386550443,-0.550521257834,-4.889211845307,-2.399421598609,-0.548788167529,-4.881303402127,-2.394559152258,-0.547111984806,-4.873582911984,-2.389794738557,-0.545490493438,-4.866042712397,-2.385124090901,-0.543921470314,-4.858675070976,-2.371830739673,-0.539623053482,-4.837895297031,-2.367494726342,-0.538239977542,-4.831140261690,-2.363237552870,-0.536899906141,-4.824527819992,-2.359056916187,-0.535601551236,-4.818053994657,-2.354950395961,-0.534343534447,-4.811714225547,-2.350916005183,-0.533124553737,-4.805504375016,-2.346951762390,-0.531943353278,-4.799420643001,-2.343055668967,-0.530798679471,-4.793459276669,-2.339225880768,-0.529689400832,-4.787616718930,-2.335460761362,-0.528614403358,-4.781889603823
370,371,-0.348933200000,-0.186696700000,0.093825370000,-0.348827499477,-0.186634839765,0.093784565046,-0.348256718135,-0.186097038566,0.092799096085,-0.348068121677,-0.185917701039,0.092464599642,-0.347878580785,-0.185739963971,0.092142225495,-0.347686323221,-0.185562200114,0.091830799001,-0.347490512392,-0.185382784738,0.091528399823,-0.346866057607,-0.184813460827,0.090674296982,-0.346654288864,-0.184619929359,0.090395043363,-0.346438089589,-0.184421685049,0.090120738754,-0.346217587986,-0.184218631206,0.089850742470,-0.345992930245,-0.184010772064,0.089584556611,-0.345286209938,-0.183348238929,0.088809895265,-0.345047485834,-0.183123346618,0.088554090465,-0.344805508687,-0.182894498459,0.088300432819,-0.344560485938,-0.182661929247,0.088048587300,-0.344312614022,-0.182425944186,0.087798301351,-0.343548487206,-0.181693397390,0.087056066021,-0.343291765935,-0.181446694178,0.086809551229,-0.343033091071,-0.181197739951,0.086563779526,-0.342772615629,-0.180946730657,0.086318573110,-0.342510479857,-0.180693900155,0.086073814726,-0.342246840112,-0.180439464177,0.085829388840,-0.341981793242,-0.180183609044,0.085585199584,-0.341715508837,-0.179926546945,0.085341154062,-0.341448144295,-0.179668492249,0.085097185296,-0.341179749346,-0.179409605875,0.084853224572
371,372,1.135242000000,-0.167045100000,-0.316327600000,1.135736638303,-0.166820084787,-0.316369607205,1.137483160913,-0.165547643971,-0.316421118695,1.137994852792,-0.165107636460,-0.316433513388,1.138464142711,-0.164650800681,-0.316446170126,1.138909023090,-0.164175620011,-0.316461511117,1.139338677787,-0.163681580389,-0.316481003707,1.140575366706,-0.162037909851,-0.316590412961,1.140985715303,-0.161471737330,-0.316633152147,1.141394982769,-0.160887812662,-0.316682224437,1.141804372026,-0.160286718338,-0.316737648046,1.142214969619,-0.159669069857,-0.316799381590,1.143468918766,-0.157685253123,-0.317038653926,1.143890760794,-0.157010041859,-0.317124170663,1.144315996233,-0.156321671346,-0.317215276598,1.144744815785,-0.155620814556,-0.317311798649,1.145177439042,-0.154908164934,-0.317413506253,1.146508325993,-0.152679472385,-0.317761041705,1.146956126772,-0.151927076383,-0.317881192979,1.147407741675,-0.151165802013,-0.318005580755,1.147862913867,-0.150396192696,-0.318133971708,1.148321730643,-0.149618740999,-0.318266196465,1.148783987162,-0.148833957850,-0.318402099318,1.149249578965,-0.148042301002,-0.318541508809,1.149718326939,-0.147244199430,-0.318684269049,1.150190310002,-0.146440084281,-0.318830244190,1.150665240995,-0.145630362143,-0.318979295223
372,373,0.544505200000,-1.681775000000,-0.395760200000,0.543851244428,-1.680201275021,-0.395362245858,0.540620829737,-1.673356080929,-0.392978984111,0.539537745784,-1.671247646113,-0.392181095031,0.538432917405,-1.669263474302,-0.391400631590,0.537298074052,-1.667367336917,-0.390640285094,0.536132135159,-1.665541022776,-0.389899763134,0.532389297292,-1.660483561962,-0.387808259458,0.531117495268,-1.658831075804,-0.387120893525,0.529825621224,-1.657217855237,-0.386442206072,0.528514754609,-1.655638576715,-0.385769722553,0.527186795123,-1.654090549227,-0.385101474097,0.523079665470,-1.649667361427,-0.383101297032,0.521700667757,-1.648210209368,-0.382433353101,0.520312860129,-1.646775463756,-0.381763273564,0.518916769863,-1.645360355230,-0.381090045893,0.517513354544,-1.643963394981,-0.380413041789,0.513251244257,-1.639910658713,-0.378336796531,0.511828048546,-1.638570272422,-0.377640280341,0.510402421401,-1.637244562282,-0.376938453282,0.508974609595,-1.635932175595,-0.376231214726,0.507545269370,-1.634632663413,-0.375518672559,0.506115043396,-1.633344968778,-0.374800898995,0.504684536772,-1.632069087836,-0.374078050389,0.503254349033,-1.630804620785,-0.373350212230,0.501825066636,-1.629551191280,-0.372617540421,0.500397173260,-1.628308545253,-0.371880190247
373,374,1.107401000000,-0.210467000000,0.349133500000,1.107246546016,-0.210625212430,0.349370752051,1.106689744690,-0.211546874332,0.350351026654,1.106515027392,-0.211859340152,0.350655394423,1.106343035937,-0.212172600302,0.350948309841,1.106171295294,-0.212485772013,0.351234690185,1.105999116845,-0.212798580539,0.351516536213,1.105475603148,-0.213733103904,0.352335702600,1.105300674747,-0.214043860464,0.352605987632,1.105125214246,-0.214353946612,0.352873907038,1.104949128128,-0.214663343175,0.353139607078,1.104772378317,-0.214972002786,0.353403199317,1.104233771981,-0.215890804524,0.354177291013,1.104053530838,-0.216196044254,0.354433414765,1.103872416034,-0.216500282551,0.354687832034,1.103690322428,-0.216803483360,0.354940594850,1.103507222993,-0.217105603924,0.355191752168,1.102947231706,-0.218001783722,0.355932004775,1.102759572868,-0.218299214311,0.356177212383,1.102570665487,-0.218595381266,0.356421014829,1.102380559417,-0.218890268619,0.356663426297,1.102189188919,-0.219183856121,0.356904466674,1.101996536684,-0.219476122055,0.357144149800,1.101802602657,-0.219767047241,0.357382499070,1.101607344775,-0.220056609165,0.357619529185,1.101410771765,-0.220344788108,0.357855254263,1.101212834681,-0.220631561275,0.358089692645
374,375,-1.611380000000,-0.255460600000,2.068840000000,-1.612228833647,-0.255690288178,2.068702680513,-1.618106728824,-0.256509556992,2.068548264330,-1.620101889563,-0.256772198652,2.068558317911,-1.622091665319,-0.257035558915,2.068604077574,-1.624071786662,-0.257299539803,2.068673229243,-1.626042072025,-0.257562911928,2.068759757506,-1.631872770145,-0.258338772661,2.069108700365,-1.633811656208,-0.258595907170,2.069236228995,-1.635744685400,-0.258851837542,2.069373130997,-1.637672522726,-0.259106646719,2.069518328626,-1.639595903370,-0.259360453123,2.069670837003,-1.645329158855,-0.260114877057,2.070172208839,-1.647239021533,-0.260365733965,2.070344568559,-1.649146523070,-0.260616189617,2.070521376796,-1.651052139471,-0.260866316877,2.070702217764,-1.652955988204,-0.261116202734,2.070886732315,-1.658650822359,-0.261865047509,2.071459954391,-1.660549331004,-0.262114626607,2.071652954788,-1.662446944968,-0.262364293717,2.071847801024,-1.664343824395,-0.262614073232,2.072044124934,-1.666240078646,-0.262863996769,2.072241504495,-1.668135604841,-0.263114093895,2.072439592567,-1.670030623477,-0.263364372466,2.072638252963,-1.671925035308,-0.263614861644,2.072837046769,-1.673818950136,-0.263865585920,2.073035804376,-1.675712457214,-0.264116549482,2.073234327389
375,376,11.950500000000,5.384910000000,-2.979514000000,11.933594176482,5.375317983128,-2.977531555132,11.932204273674,5.359923388970,-2.981806941992,11.935740296831,5.356555039169,-2.983699605029,11.941232516884,5.354122083222,-2.985827670844,11.948121845517,5.352358147652,-2.988176099488,11.956207436222,5.351159373445,-2.990751017438,11.989246605591,5.351682311482,-3.000347569311,12.001152643049,5.352265577957,-3.003740270852,12.013880746319,5.353236094880,-3.007309690664,12.027405744423,5.354582702390,-3.011050414044,12.041691052901,5.356289190827,-3.014953796513,12.090643124161,5.364362788089,-3.027972042329,12.107625408646,5.367360553509,-3.032453107853,12.125220457887,5.370654403419,-3.037063969347,12.143429263116,5.374243460769,-3.041804749941,12.162238172639,5.378121124790,-3.046672048198,12.223477685841,5.392123236434,-3.062285508747,12.244444266851,5.397041807470,-3.067605290076,12.265888549735,5.402191569394,-3.073022764007,12.287801919700,5.407568707691,-3.078536612282,12.310167919252,5.413164468998,-3.084142859000,12.332966282892,5.418970304762,-3.089837275926,12.356179991404,5.424977211033,-3.095615882839,12.379793052758,5.431177410779,-3.101475520565,12.403786086763,5.437563307367,-3.107412247223,12.428149656609,5.444128343420,-3.113423057423
376,377,0.481159100000,-0.451605500000,0.661582900000,0.480749923299,-0.451671426785,0.661932256152,0.478394026412,-0.452853609770,0.664254196196,0.477605800042,-0.453268906785,0.665029137416,0.476820150240,-0.453683155488,0.665793706163,0.476036726250,-0.454092216935,0.666547711312,0.475255343112,-0.454495232457,0.667291757558,0.472928599530,-0.455652726968,0.669452236145,0.472155010488,-0.456032703051,0.670164812086,0.471383600867,-0.456406878566,0.670870328849,0.470614402912,-0.456775423399,0.671569220577,0.469847469553,-0.457138505630,0.672261951851,0.467568485022,-0.458183256017,0.674295312698,0.466811263399,-0.458526617355,0.674968521768,0.466056706883,-0.458865192861,0.675637433803,0.465304880987,-0.459199111263,0.676302287943,0.464555923772,-0.459528477862,0.676963357524,0.462337139283,-0.460478379634,0.678918332283,0.461600667631,-0.460790776905,0.679567085102,0.460867587120,-0.461098999118,0.680213043288,0.460137970123,-0.461403064304,0.680856300661,0.459411913968,-0.461703020623,0.681496981304,0.458689501950,-0.461998910682,0.682135209437,0.457970821326,-0.462290786311,0.682771087846,0.457255970048,-0.462578667243,0.683404756770,0.456545023890,-0.462862598627,0.684036298695,0.455838061842,-0.463142619307,0.684665816382
