,case,mean,std
1,DOM_CUB_NSLIP_2_SET_1_ANISO_125,7.385395569528178,6.995317535017121
2,DOM_CUB_NSLIP_2_SET_1_ANISO_150,8.95417474877968,7.376017441783397
3,DOM_CUB_NSLIP_2_SET_1_ANISO_175,9.817081148518032,7.562474857564873
4,DOM_CUB_NSLIP_2_SET_1_ANISO_200,10.520494285294937,7.770672072261486
5,DOM_CUB_NSLIP_2_SET_1_ANISO_300,10.960884212658549,7.913851398642258
6,DOM_CUB_NSLIP_2_SET_1_ANISO_400,10.951009677244727,7.918433426960265
7,DOM_CUB_NSLIP_2_SET_2_ANISO_125,8.20462560744568,7.426550910180297
8,DOM_CUB_NSLIP_2_SET_2_ANISO_150,9.442636187113598,7.687510491955678
9,DOM_CUB_NSLIP_2_SET_2_ANISO_175,9.940575651223599,7.801122931498627
10,DOM_CUB_NSLIP_2_SET_2_ANISO_200,10.08979752088101,7.758315212713106
11,DOM_CUB_NSLIP_2_SET_2_ANISO_300,10.14365825872076,7.784612320789831
12,DOM_CUB_NSLIP_2_SET_2_ANISO_400,10.147222163084193,7.789070620571417
13,DOM_CUB_NSLIP_2_SET_3_ANISO_125,7.130139547924904,7.003369652481057
14,DOM_CUB_NSLIP_2_SET_3_ANISO_150,8.745982124418594,7.367082714022674
15,DOM_CUB_NSLIP_2_SET_3_ANISO_175,9.8296766168905,7.62054704952972
16,DOM_CUB_NSLIP_2_SET_3_ANISO_200,10.291177709815166,7.654198799759717
17,DOM_CUB_NSLIP_2_SET_3_ANISO_300,10.83884430699197,7.695388283807761
18,DOM_CUB_NSLIP_2_SET_3_ANISO_400,10.88506014990927,7.694634713009795
19,DOM_CUB_NSLIP_2_SET_4_ANISO_125,7.515314888253301,7.091547183612752
20,DOM_CUB_NSLIP_2_SET_4_ANISO_150,8.916401428398363,7.3432172149617
21,DOM_CUB_NSLIP_2_SET_4_ANISO_175,9.888761488368148,7.591460872360771
22,DOM_CUB_NSLIP_2_SET_4_ANISO_200,10.516517711182383,7.749746592443458
23,DOM_CUB_NSLIP_2_SET_4_ANISO_300,10.947614950294597,7.868093587162747
24,DOM_CUB_NSLIP_2_SET_4_ANISO_400,10.980326943284583,7.8630893793556265
25,DOM_CUB_NSLIP_2_SET_5_ANISO_125,5.280715268437788,6.250401994287874
26,DOM_CUB_NSLIP_2_SET_5_ANISO_150,7.347236386411407,7.150746728569756
27,DOM_CUB_NSLIP_2_SET_5_ANISO_175,8.039626647557746,7.371505482426077
28,DOM_CUB_NSLIP_2_SET_5_ANISO_200,8.214789998523287,7.416263833659724
29,DOM_CUB_NSLIP_2_SET_5_ANISO_300,9.171350558151305,7.473511109079097
30,DOM_CUB_NSLIP_2_SET_5_ANISO_400,8.282784097920247,7.4443481885374405
31,DOM_CUB_NSLIP_4_SET_1_ANISO_125,7.62811233137598,7.072343044901153
32,DOM_CUB_NSLIP_4_SET_1_ANISO_150,9.557150243109863,7.458777427519722
33,DOM_CUB_NSLIP_4_SET_1_ANISO_175,10.904476340682011,7.619052130081037
34,DOM_CUB_NSLIP_4_SET_1_ANISO_200,11.39886863512234,7.7138482069142436
35,DOM_CUB_NSLIP_4_SET_1_ANISO_300,12.13841189737205,7.81552971270539
36,DOM_CUB_NSLIP_4_SET_1_ANISO_400,12.117768981461179,7.846279312485956
37,DOM_CUB_NSLIP_4_SET_2_ANISO_125,7.008732958616956,6.811652797468043
38,DOM_CUB_NSLIP_4_SET_2_ANISO_150,9.629703479440112,7.460267256194855
39,DOM_CUB_NSLIP_4_SET_2_ANISO_175,11.075300630161106,7.656053958179509
40,DOM_CUB_NSLIP_4_SET_2_ANISO_200,11.71444631234457,7.6691229563326475
41,DOM_CUB_NSLIP_4_SET_2_ANISO_300,12.373795691999286,7.642588436172253
42,DOM_CUB_NSLIP_4_SET_2_ANISO_400,12.11793917892385,7.6343543856365725
43,DOM_CUB_NSLIP_4_SET_3_ANISO_125,9.20629594791095,7.443083290323646
44,DOM_CUB_NSLIP_4_SET_3_ANISO_150,11.130831362661695,7.607762231076038
45,DOM_CUB_NSLIP_4_SET_3_ANISO_175,12.18419882947343,7.70822288815912
46,DOM_CUB_NSLIP_4_SET_3_ANISO_200,12.654938281483282,7.647404092151619
47,DOM_CUB_NSLIP_4_SET_3_ANISO_300,13.098174496269715,7.663928060548983
48,DOM_CUB_NSLIP_4_SET_3_ANISO_400,13.117763916933418,7.663225785143557
49,DOM_CUB_NSLIP_4_SET_4_ANISO_125,6.94672718501064,6.983979175799364
