,case,mean,std
78,DOM_CUB_NSLIP_6_SET_3_ANISO_400,0.2903142977487746,0.2206214579139004
79,DOM_CUB_NSLIP_6_SET_4_ANISO_125,0.31001591667164796,0.17128914451655702
80,DOM_CUB_NSLIP_6_SET_4_ANISO_150,0.30549439311373244,0.18512961228150254
81,DOM_CUB_NSLIP_6_SET_4_ANISO_175,0.30125620073937437,0.19786966635151051
82,DOM_CUB_NSLIP_6_SET_4_ANISO_200,0.29859005722237,0.20689485404631033
83,DOM_CUB_NSLIP_6_SET_4_ANISO_300,0.29604896940731235,0.22338322351815856
84,DOM_CUB_NSLIP_6_SET_4_ANISO_400,0.2958859059098836,0.22769498252633527
85,DOM_CUB_NSLIP_6_SET_5_ANISO_125,0.30934571130933824,0.1682036256473315
86,DOM_CUB_NSLIP_6_SET_5_ANISO_150,0.3071002019257791,0.17824785681151767
87,DOM_CUB_NSLIP_6_SET_5_ANISO_175,0.3042949925455033,0.1889240020605866
88,DOM_CUB_NSLIP_6_SET_5_ANISO_200,0.30194606861808565,0.19885752886858282
89,DOM_CUB_NSLIP_6_SET_5_ANISO_300,0.2962320617624533,0.2346454989757414
90,DOM_CUB_NSLIP_6_SET_5_ANISO_400,0.2904770300057961,0.22223677997418143
91,DOM_CUB_ISO,0.30856354510919726,0.16549852560546027
