,case,mean,std
44,DOM_CUB_NSLIP_4_SET_3_ANISO_150,31.04944915747638,28.8108258200927
45,DOM_CUB_NSLIP_4_SET_3_ANISO_175,32.87821845394752,28.530202142007617
46,DOM_CUB_NSLIP_4_SET_3_ANISO_200,34.34385788660432,28.600495470819276
47,DOM_CUB_NSLIP_4_SET_3_ANISO_300,35.22735492584167,28.457742642078877
48,DOM_CUB_NSLIP_4_SET_3_ANISO_400,35.302798833526204,28.456630842578598
49,DOM_CUB_NSLIP_4_SET_4_ANISO_125,20.349007343339743,27.875850817610317
50,DOM_CUB_NSLIP_4_SET_4_ANISO_150,27.68880052736414,29.43608849187238
51,DOM_CUB_NSLIP_4_SET_4_ANISO_175,30.337405268402616,29.206728217271042
52,DOM_CUB_NSLIP_4_SET_4_ANISO_200,31.541888372818434,28.999623373181635
53,DOM_CUB_NSLIP_4_SET_4_ANISO_300,34.48085507908969,28.08156275129164
54,DOM_CUB_NSLIP_4_SET_4_ANISO_400,34.12524707215961,28.701555196135093
55,DOM_CUB_NSLIP_4_SET_5_ANISO_125,21.173320938959307,28.594253351239452
56,DOM_CUB_NSLIP_4_SET_5_ANISO_150,27.291342066296135,29.37004094827559
57,DOM_CUB_NSLIP_4_SET_5_ANISO_175,29.68447100306352,29.41379470411909
58,DOM_CUB_NSLIP_4_SET_5_ANISO_200,30.50263382826337,29.27927550596609
59,DOM_CUB_NSLIP_4_SET_5_ANISO_300,32.81833789382624,28.98038360705177
60,DOM_CUB_NSLIP_4_SET_5_ANISO_400,31.20184325767245,29.196219477726952
61,DOM_CUB_NSLIP_6_SET_1_ANISO_125,21.76632743519338,28.257976530285678
62,DOM_CUB_NSLIP_6_SET_1_ANISO_150,30.113938406538903,29.491946858375815
63,DOM_CUB_NSLIP_6_SET_1_ANISO_175,34.46556120491514,29.22589964309839
64,DOM_CUB_NSLIP_6_SET_1_ANISO_200,36.1946474802505,28.651679238334356
65,DOM_CUB_NSLIP_6_SET_1_ANISO_300,37.719737268422655,27.749883603902408
66,DOM_CUB_NSLIP_6_SET_1_ANISO_400,37.80189887104248,27.55811200239079
67,DOM_CUB_NSLIP_6_SET_2_ANISO_125,22.68565979415078,28.663008914759924
68,DOM_CUB_NSLIP_6_SET_2_ANISO_150,29.43397973499103,29.752615829193928
69,DOM_CUB_NSLIP_6_SET_2_ANISO_175,33.285491315885935,29.579757742975232
70,DOM_CUB_NSLIP_6_SET_2_ANISO_200,34.436990227905106,28.844852927759487
71,DOM_CUB_NSLIP_6_SET_2_ANISO_300,38.317088699327606,28.603048203972058
72,DOM_CUB_NSLIP_6_SET_2_ANISO_400,39.349941054952126,28.375290020091327
73,DOM_CUB_NSLIP_6_SET_3_ANISO_125,25.405788789679086,28.61310296467434
74,DOM_CUB_NSLIP_6_SET_3_ANISO_150,30.90546984381404,28.387696170778476
75,DOM_CUB_NSLIP_6_SET_3_ANISO_175,34.52599294695285,28.606181328802432
76,DOM_CUB_NSLIP_6_SET_3_ANISO_200,37.06468431488191,28.5583137493763
77,DOM_CUB_NSLIP_6_SET_3_ANISO_300,39.41126298377081,27.843606773305474
78,DOM_CUB_NSLIP_6_SET_3_ANISO_400,39.556440961074486,27.790686067110283
79,DOM_CUB_NSLIP_6_SET_4_ANISO_125,23.042916661089215,28.751629585091134
80,DOM_CUB_NSLIP_6_SET_4_ANISO_150,30.00358037340488,29.592729595571694
81,DOM_CUB_NSLIP_6_SET_4_ANISO_175,32.58161390138697,29.065156033753947
82,DOM_CUB_NSLIP_6_SET_4_ANISO_200,34.31540216333883,28.95480697674529
83,DOM_CUB_NSLIP_6_SET_4_ANISO_300,36.59366739173281,29.348201914093725
84,DOM_CUB_NSLIP_6_SET_4_ANISO_400,36.88859539314948,29.312202473791007
85,DOM_CUB_NSLIP_6_SET_5_ANISO_125,21.766327435206836,28.257976530270437
86,DOM_CUB_NSLIP_6_SET_5_ANISO_150,30.113938406542,29.49194685838106
87,DOM_CUB_NSLIP_6_SET_5_ANISO_175,34.465561204916,29.225899643098543
88,DOM_CUB_NSLIP_6_SET_5_ANISO_200,36.1946474802498,28.65167923833333
89,DOM_CUB_NSLIP_6_SET_5_ANISO_300,37.719737268433164,27.74988360390323
90,DOM_CUB_NSLIP_6_SET_5_ANISO_400,35.74792462192508,29.24471303104693
